"","representative","rank","kingdom","phylum","class","order","family","genus","species","taxon","taxID","score"
"1008","4aa8dcf9840ffc551b6a234ffacf02fa411d3003","order","Fungi","Mucoromycota","Mucoromycetes","Mucorales",NA,NA,NA,"Mucorales","consensus","consensus"
"1009","0114f8bc87e28cd8ac0cf3ab5264a87eb628246e","species",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Ovalopodium","Ovalopodium rosalinum","Ovalopodium rosalinum","consensus","consensus"
"1010","41fc611202b14e5291935dffff2721ffebd36279","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae","consensus","consensus"
"1011","3ba1cd1c6c8417a10c896eb35a9cf728308e6d90","genus","Metazoa","Arthropoda","Insecta","Hymenoptera","Crabronidae","Tachysphex",NA,"Tachysphex","consensus","consensus"
"1012","78ebfc2b85eb2e6a59f7cd1ca047d2b2a070e1d3","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1013","97163936d5fe872f93569952edb02836d95e3a0f","species","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Cordyceps","Cordyceps militaris","Cordyceps militaris","consensus","consensus"
"1014","cb546a3f91e90e42b0a280896b3d98c4225b02f5","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1015","e9d5cce8e2b04f4be58ced302bdde563e8546a5d","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1016","4b4df4bb7b6e13a0854a2169b1a3e88b6d694936","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"1017","4b52899e4d89d117ee94ea195cfbe812f54516f6","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"1018","e10c8311de3690dc87b06b235b11630b27bf6a93","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1019","48b468a8fbb913fd24f10699b3af03c66c443f79","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1020","92aeac9c6c4f19a7849f0487fb0cba68b2b1994c","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1021","d9cff645b6fe6dc4abcc9d9da6ff48a6f96aa500","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1022","01c37b686b8a816c7dc9951a848e6220af704fc5","species","Fungi",NA,NA,NA,NA,NA,"uncultured fungus","uncultured fungus","consensus","consensus"
"1023","36ff804df303fce10a70203873e4195c0531bfb1","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1024","3d712ca856b108dc0f763fed3c1c7c6534242dcb","phylum",NA,"Discosea",NA,NA,NA,NA,NA,"Discosea","consensus","consensus"
"1025","6d6dfc387b4baafd7234603f8036cfbb5d8f0fb7","order","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"Agaricales","consensus","consensus"
"1026","4fb1621cab3dd0fb8ef0e1231104b6c4bdeddb2f","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"1027","931d1e83ab052baf1a1b323e2d7cb4828a8d95a8","family",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Comamonadaceae","consensus","consensus"
"1028","4df230ee3dbaa1e01660b8969f7d8b64573302b6","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"1029","e1c79a88e2ec6e43a62ee5104129c9ebcec1a3cf","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"1030","67e5053df7db67298afd5e834e38cbf2143db938","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1031","15678396f8259bcfaf52b2778698fc30325413d5","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"1032","3bfe353ac08b0c20a3610925221dc808b27e0033","species","Metazoa","Arthropoda","Insecta","Plecoptera","Nemouridae","Zapada","Zapada cinctipes","Zapada cinctipes","consensus","consensus"
"1033","e7dfa30c9fe1a4a8f565e513b35d27915f413c7b","species","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola","Leohumicola verrucosa","Leohumicola verrucosa","consensus","consensus"
"1034","d023fed33e3460a1e4d85c2e81096c59a901504e","genus","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium",NA,"Verticillium","consensus","consensus"
"1035","1e47f8064ecdfc84d08235a0b5cebd54a380f88e","family","Metazoa","Annelida","Clitellata","Enchytraeida","Enchytraeidae",NA,NA,"Enchytraeidae","consensus","consensus"
"1036","a28293353f252c83409faeb21cd7b2540fed9e7f","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"1037","206abf8410fbe41c63545c18396663e77cb1950d","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"1038","d5ac336bbbee1084d9016a7d8597e2a249632634","genus",NA,"Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","Isospora",NA,"Isospora","consensus","consensus"
"1039","094e96ed3c6364e499093678586ce60159e800aa","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae","consensus","consensus"
"1040","2ca1ba2f3e925c58508baa616a3be287125ea305","genus","Viridiplantae","Chlorophyta","Trebouxiophyceae",NA,NA,"Coccomyxa",NA,"Coccomyxa","consensus","consensus"
"1041","e98d6d1986fffa225a9a44b44dcdfd2796873c82","order",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales",NA,NA,NA,"Burkholderiales","consensus","consensus"
"1042","2cdfc3724e95e56a2a71363faffbc793cd6dde3b","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia","consensus","consensus"
"1043","4fcd27e42cc9216902b885b3ea481b44516d63db","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"1044","75152b6aad76a8bbbf4f93051c3d0767f9c305f4","genus","Metazoa","Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus",NA,"Ameletus","consensus","consensus"
"1045","1bf231c7442366debe4e1cfae9dfd0503dc4b562","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"1046","24e4e22c83e8f5eba24753bf7486cab4c3ea1317","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"1047","ab21fddcf5b754d69dfa21430bb7fc87eb457882","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1048","f059e4c571e2ecd64d0f1a9206ea1cda2e943efc","family",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA,"Bacillariaceae","consensus","consensus"
"1049","2a7613df1b9384c50f3fd4db7d4fbde762e12b8b","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium",NA,"Globisporangium","consensus","consensus"
"1050","bd5f61a336560b42088efe79578c54afea599748","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"1051","8cc9eed96b2a8ea13c6d9e4ff5a32a880968f1cd","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"1052","305e03705bf74f55ac7da953c963fea7ad225d12","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1053","15d1fb0c0e4d9146872c7c276e1f46d55c2db572","genus","Metazoa","Arthropoda","Insecta","Diptera","Nycteribiidae","Eucampsipoda",NA,"Eucampsipoda","consensus","consensus"
"1054","90217432b0b29c53c1ded52f8abc133131ea1057","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae","consensus","consensus"
"1055","1c12e6dc5543e057816ca9995170351d1b85a0ff","species","Metazoa","Chordata","Amphibia","Anura","Ranidae","Lithobates","Lithobates clamitans","Lithobates clamitans","consensus","consensus"
"1056","4f22867c09deeb9fd641e5f5c36baa315827e5ed","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"1057","e2da1f6da6abc56f7796eb39adaddecc5c239262","species",NA,NA,NA,NA,NA,NA,"uncultured bacterium","uncultured bacterium","consensus","consensus"
"1058","6da51fcaa1727583dc3d587029026871f63bb5a8","genus",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora",NA,"Phytophthora","consensus","consensus"
"1059","27fd38b45687f653e902a15dfb432ae277ad4e14","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1060","4f615c88b8650670ee8c5587626bc1c1c85562de","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae","consensus","consensus"
"1061","36a7e399ab8287e4a3b89ff76c4317092930a204","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa","consensus","consensus"
"1062","ec7d66f66f5fc33ee15b412f610d5d59d8f1215e","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"1063","b2310846a7012a6e334569a0473fdabefe745252","species","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","Chlamydomonas sp. UWO 241","Chlamydomonas sp. UWO 241","consensus","consensus"
"1064","3798ca10b88f7c9dbbae3405e3831813e74bb49f","species",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia palea","Nitzschia palea","consensus","consensus"
"1065","fdafb40d31fcbe6e8ff5eff6e4f0a38b651e8583","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1066","1e19386eaa5d06d65f139e00dd69e2f15025ab3e","species",NA,"Discosea",NA,"Longamoebia","Acanthamoebidae","Acanthamoeba","Acanthamoeba comandoni","Acanthamoeba comandoni","consensus","consensus"
"1067","a999e6f988fc4cfcd5e5bc1dee3d7b769927a860","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"1068","b2beabc9d424cfbd8f07e9989709113cd7a19350","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae","consensus","consensus"
"1069","33d05d5b317a96e5b30094114f45765599fb2360","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria","consensus","consensus"
"1070","f8fb7f26c747ad33f33bc26e49fba6f88bc55848","genus",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter",NA,"Polynucleobacter","consensus","consensus"
"1071","325dc142b04982b45742ab3cfc628ec806f2a8a9","family","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae",NA,NA,"Psathyrellaceae","consensus","consensus"
"1072","af67ce097b97dbe421dde5133a08c1179aba5f8a","genus","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","Nais",NA,"Nais","consensus","consensus"
"1073","5768968957a9a2b51271ad6fdee8a9a2a33fa863","genus","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus",NA,"Pluteus","consensus","consensus"
"1074","47234ee22f4e066ddf6a67e21e538f3ebed7c0af","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"1075","7bc87cd58e725b6dc331f3b92be676f66f7cdad3","family","Metazoa","Arthropoda","Insecta","Hymenoptera","Braconidae",NA,NA,"Braconidae","consensus","consensus"
"1076","fc07051b4354009866aba14b8166635b2b0f20a9","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"1077","cd087c4f6563c48b0424432084fb5b5705989679","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium","Globisporangium sylvaticum","Globisporangium sylvaticum","consensus","consensus"
"1078","68ed74785b64c84b6ea921c289b53d01615ad223","genus","Viridiplantae","Chlorophyta","Trebouxiophyceae",NA,NA,"Coccomyxa",NA,"Coccomyxa","consensus","consensus"
"1079","493817a78ff0722c73e90a1245511147c3aad2eb","family","Metazoa","Arthropoda","Arachnida","Mesostigmata","Phytoseiidae",NA,NA,"Phytoseiidae","consensus","consensus"
"1080","6191b61a4cd21720bd86a4e79ce23df7c61c8302","order","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales",NA,NA,NA,"Chlamydomonadales","consensus","consensus"
"1081","afa698d43342b791dc03cac525ba37cf70073c09","species","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","Chlamydomonas reinhardtii","Chlamydomonas reinhardtii","consensus","consensus"
"1082","a147b9494fc68391f891541dcedc73f35b5f9a71","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia","consensus","consensus"
"1083","e286d326cae3f649f560d5d742a93f74aa8d5774","genus",NA,"Bacillariophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Encyonema",NA,"Encyonema","consensus","consensus"
"1084","f822ffc6630b5940f20a981d3d71c13edf56e8b5","species",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia","Pinnularia sp.","Pinnularia sp.","consensus","consensus"
"1085","23f9cdf1f889b34fb069e274ff205d375e43e412","family",NA,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA,"Xanthomonadaceae","consensus","consensus"
"1086","a06b7b5e2d0cba3c3b739ee3040d9eb95528d3e8","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa","consensus","consensus"
"1087","29f92a5f9e99daf2f21943a7df0e9a5b27f96995","family",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA,"Bacillariaceae","consensus","consensus"
"1088","2c3cde16263b88d5f4366b6a7d1b9b2b79980c36","species","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","Chlamydomonas reinhardtii","Chlamydomonas reinhardtii","consensus","consensus"
"1089","6580d8633cc7b578ff3ccd400e63b75514217ce1","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1090","9d622259a080cefec71e1a932335fbcd440c16bf","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales","consensus","consensus"
"1091","835844c86a687b741c33c72555504ccfed2dc0d7","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"1092","3a545158b62d6562a7abeddfda69d75558fbc204","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"1093","4c2728776dcc0cace5dba4c8df49d4f2ea6f9670","phylum","Metazoa","Placozoa",NA,NA,NA,NA,NA,"Placozoa","consensus","consensus"
"1094","e23f15fbab3f2de5e1242f3742fb88e4f4abed31","order",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA,"Hyphomicrobiales","consensus","consensus"
"1095","d63db899e58e60bec211c5a07f58fd8f59dec2bb","family","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Nectriaceae","consensus","consensus"
"1096","ae58a0520b1197622bcc11e0889e3c72e0144e89","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"1097","6975439b45bd5a8a7e333b9bf6e209844947a540","family","Metazoa","Arthropoda","Arachnida","Trombidiformes","Anystidae",NA,NA,"Anystidae","consensus","consensus"
"1098","3a5d6be02d5aa5fc89387ff5506765c18db2ba3d","phylum","Metazoa","Placozoa",NA,NA,NA,NA,NA,"Placozoa","consensus","consensus"
"1099","e9985aadb0b5f9d6b448d526e28978ab34164008","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1100","9308b83573f6c7b354af07051a9f91b2ba0c2de3","species","Metazoa","Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria","Calineuria californica","Calineuria californica","consensus","consensus"
"1101","c83a42e5103f00a14aba0667f42e990e6bcff78d","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Paxillaceae","Paxillus","Paxillus involutus","Paxillus involutus","consensus","consensus"
"1102","f7cbe4209a1184f738e918a41a1c415bd30ffb27","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"1103","7444795ce477aae901ab94ecd78344836de137c9","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1104","3ba0c888dec29db904aca4da4d343986b999db17","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa","consensus","consensus"
"1105","34651609f0797ac5f2372ebced00c892d8478eb0","species",NA,"Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema","Skeletonema ardens","Skeletonema ardens","consensus","consensus"
"1106","f6cb38ddb1bfa3ba6153c0c5702da8c16b75b428","class","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"Agaricomycetes","consensus","consensus"
"1107","1892e54674215ee9178731fbb8b1f8c6c9732d1b","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1108","0a2baf0ef70445f2e46b4ccf9464d01b45f6486e","family","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae",NA,NA,"Psathyrellaceae","consensus","consensus"
"1109","6d8fca98be9d363b23a095e0eea7fa8bfd2a7ea5","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1110","a1e18ef4cd4979955249e6dd8fc9506c216ec68e","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1111","55b4d01548f7e0af96624148f79f1ae6fc2ecbc5","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1112","82b75abcfcc68c8c0f5fbf6bf46e4d3af9eb38a2","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1113","6a89e393f038007b0f0c2d82cf6532192650709d","order","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"Agaricales","consensus","consensus"
"1114","949532667a6668db55c18aba7ea8f23f3cabe9ea","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1115","ba45b57c19c329726df15006dc772327eac4708f","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1116","53b2e468dbd9bb34c7b5ccf4e432d9ba350010ec","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1117","a152e942ae200821141eb9ea50675ae79d2057ad","order","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Pleosporales","consensus","consensus"
"1118","1090a66f842a17042fc03830087170587f518ac4","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa","consensus","consensus"
"1119","8bfc440a124ab07be2cc15a81bf4b3ed1e10fe91","family","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Nectriaceae","consensus","consensus"
"1120","bf845bd49183e5f33f2c3766ad38c10d0cb02a1f","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"1121","397beddbca610b7bf811e449a87b9ce2d42868dc","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"1122","32accf27693b30b7e6ad4560d44bfdb3e40b20aa","genus","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","Krenopelopia",NA,"Krenopelopia","consensus","consensus"
"1123","6ff02549b1d95bf3e7f8c335f900e792de2a6926","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"1124","ade010ef735c274edf1dc99c5eaed94e38c05a7b","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1125","43e2049f36f0067d4f416a79bfc7ed8a80a758d6","family","Metazoa","Arthropoda","Insecta","Ephemeroptera","Heptageniidae",NA,NA,"Heptageniidae","consensus","consensus"
"1126","a38810fe40d02b3a609dd62da9f54c574b375029","genus",NA,"Heterolobosea",NA,NA,"Vahlkampfiidae","Naegleria",NA,"Naegleria","consensus","consensus"
"1127","3f91186d80bdc073fd43f1ad7f8618cf5199491f","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"1128","63123914e275443469c2124f1ced20ace4a841a5","genus","Metazoa","Arthropoda","Insecta","Plecoptera","Taeniopterygidae","Taenionema",NA,"Taenionema","consensus","consensus"
"1129","c0703439ec015fbc07f252b44028e82547fe3096","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"1130","5823346a2d17c64f1e4f4cbb4ad5238bb6a0cc01","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa","consensus","consensus"
"1131","2e6196424f491e6612add97699703c5de749506a","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1132","c42743c87546533ba684bcbd75b51998c49d4c39","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"1133","1782cdbf4eefc1015c6b1ac3c62c2cebf4838d30","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1134","6bf15541bfe19c194c16d65ea0f359cf1a9974c7","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1135","9375a0619aeb48f1bd134a40d8f22ea6845ca0ce","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1136","c3a94ed96e3c4ab381d47b5f2608944cc0749d22","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1137","15c93d3a72ed6bec548e0fa64f0716c3fff7a3a4","species",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia","Pinnularia macilenta","Pinnularia macilenta","consensus","consensus"
"1138","1fc02b480c5fd923fd1bb3e87eea896de2c51fb2","species","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","Paracricotopus","Paracricotopus uliginosus","Paracricotopus uliginosus","consensus","consensus"
"1139","f133e70abb5c426a474820d436ac9b57b6591525","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales","consensus","consensus"
"1140","88ddf96006a58eafe89c85d30314f86e0e7e684a","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"1141","c0b9fc65a1d2ed0a7b1117ebde5b7727745b18e5","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia","consensus","consensus"
"1142","81cf8d7fa1d1ff30d27db7d93ead783ca8b0bc19","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales","consensus","consensus"
"1143","dacccca5eedbd080e5e050b674663ea656a9be44","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae","consensus","consensus"
"1144","0edce022ac591060516b8a457bc4b718f44f2681","class",NA,"Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"Gammaproteobacteria","consensus","consensus"
"1145","f234392cedfa9064b4ded518beaf942fd0768b37","genus",NA,"Bacillariophyta","Bacillariophyceae","Eunotiales","Eunotiaceae","Eunotia",NA,"Eunotia","consensus","consensus"
"1146","4ef2ea9c6c64215d486d1897da3216d69d7a70ac","species","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","Chlamydomonas sp. UWO 241","Chlamydomonas sp. UWO 241","consensus","consensus"
"1147","060f6d228f5d36ed8ad22642498c406541effe65","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"1148","814166301e8140edc6bf2c5b054085cffc7fb38b","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"1149","23e78b31c98139aab12af97f1473298070e58172","family","Metazoa","Annelida","Clitellata","Crassiclitellata","Lumbricidae",NA,NA,"Lumbricidae","consensus","consensus"
"1150","8a080acaa2c5d57471d6daa907958b7d8001f287","class",NA,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"Alphaproteobacteria","consensus","consensus"
"1151","fad1c7de885a19e0cee8b63c351d0df6376cffad","class",NA,"Bacillariophyta","Bacillariophyceae",NA,NA,NA,NA,"Bacillariophyceae","consensus","consensus"
"1152","9884c2e0b41883282e9dbcbf64253b96e15dafc1","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1153","398bb389bb9d3cba1e239e871ae3272e8f47c935","species",NA,NA,"Dinophyceae",NA,NA,NA,"uncultured dinoflagellate","uncultured dinoflagellate","consensus","consensus"
"1154","e40d7e4bac5e609a9ccfed88c374678bfce019b6","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"1155","6a5f93e4b71ba4771f7cb9c2be62c296498ca3a8","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera","consensus","consensus"
"1156","632caff1e00ff3c60f409b2649db0bf3ffded16c","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"1157","5b9220e27289d8e6447857e79ed3146ec91b9bd0","species",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia palea","Nitzschia palea","consensus","consensus"
"1158","78378d4de58d99f9e9ab6438f343d40d63ab73d2","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria","consensus","consensus"
"1159","62928fe0d2bfa9b700df1f673289e3bc6a7f7c2f","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"1160","789e33257525da6e847605a54696d3786d9f5b39","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"1161","0b6c3f874f7c60ad99743adc019a0a4ee108bc54","species",NA,NA,"Phaeophyceae","Ectocarpales","Chordariaceae","Spermatochnus","Spermatochnus paradoxus","Spermatochnus paradoxus","consensus","consensus"
