"","representative","rank","kingdom","phylum","class","order","family","genus","species","taxon","taxID","score"
"676","888ebd88efd24035257235ca66241ca340c5c186","species",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia plantarii","Burkholderia plantarii","consensus","consensus"
"677","7572ecbf8f987fa369de10bca243d446784f4c76","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"678","cf8df9fa3d882e57e11fa0878b8132fb7e55a38a","order","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"Agaricales","consensus","consensus"
"679","310732ea90432dd97f95c5dc35dbe381e1503a84","species",NA,"Bacillariophyta","Mediophyceae","Biddulphiales","Biddulphiaceae","Biddulphia","Biddulphia alternans","Biddulphia alternans","consensus","consensus"
"680","6ad1fdf51c3e859e9f3a7a970a2c75b8cdce6453","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"681","013cac557a7674c17b0de8ed4aa7bd13ca38c019","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"682","7bd9cf28f561c82df2d4310e50ac6558b3c2f274","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"683","fc1b974b0cf1504166330ee54409911f83fcba75","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"684","d3f718031cb3fc833c67e3688f05001fb25832e5","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"685","65bb984912ff12dcf0e62e8bb98f64a3b17ffae7","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"686","1139396c8ff6c5cbb0f67193b362a1e43fead3fd","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"687","65629fb384499c48465aba588e022758e709ae27","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"688","757a4422f5aa691d2bbfaa69f3ff877432307375","species","Metazoa","Arthropoda","Insecta","Diptera","Empididae","Iteaphila","Iteaphila macquarti","Iteaphila macquarti","consensus","consensus"
"689","4bd13a80d9527345baacc6c5934ffbbb165dc39b","order","Metazoa","Arthropoda","Diplopoda","Chordeumatida",NA,NA,NA,"Chordeumatida","consensus","consensus"
"690","30a8368ba860a9eb0b26ad2d8b40a4614cdce806","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera","consensus","consensus"
"691","c391385f2fee5c8bf43b7299e18a8d28dccd7b8f","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"692","2c909c492f014aac37c6a8ff4524ea92c795b747","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"693","613d4dafb1a446bca014eab18b9b91ce626d959a","class",NA,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"Alphaproteobacteria","consensus","consensus"
"694","6be9033e55813d1a936dd336199c3927b2726450","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"695","8f2064547d8cf1b6e5f767eb6ea7d4574685d606","species","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola","Leohumicola verrucosa","Leohumicola verrucosa","consensus","consensus"
"696","eb995409e03bfa84e35f1991fd20f3fff36438c5","class","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"Agaricomycetes","consensus","consensus"
"697","aa1a04e5561e2cee99c96ee8f2b0abe671a5d750","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"698","4a89dd7cc1fe13b87bbbc4d87aa5f3950d2bbfe3","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"699","ebdda0397efcb86275269b902fa20a09007470eb","order","Metazoa","Arthropoda","Arachnida","Araneae",NA,NA,NA,"Araneae","consensus","consensus"
"700","3f1e1cac1ea394a7b1d7bfcea736d6f970766259","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"701","09386b577b549cd6bb9a86b06d41dd743c0abf1b","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"702","1e350ca5e4194708327e23f420ae2ba39b78dcd8","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"703","b906eb54df8d9984b6ba8808f630be9dc6bee791","phylum","Metazoa","Arthropoda",NA,NA,NA,NA,NA,"Arthropoda","consensus","consensus"
"704","1ada7b2d568b39bd22fb019cb0952f43cc0589b6","phylum",NA,"Bacillariophyta",NA,NA,NA,NA,NA,"Bacillariophyta","consensus","consensus"
"705","fc55f7730808fb36e1eefac28f12920d9b32f525","species","Metazoa","Porifera","Demospongiae","Bubarida","Dictyonellidae","Scopalina","Scopalina ruetzleri","Scopalina ruetzleri","consensus","consensus"
"706","9fce41ae9d1a2ea01610763a76c118a153501b4c","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia","consensus","consensus"
"707","9e4be9800afc0f97976cdba948ffe3548cd66f2b","phylum",NA,"Bacillariophyta",NA,NA,NA,NA,NA,"Bacillariophyta","consensus","consensus"
"708","2ff6aaf14b217a9d094517555ddd4864fce90591","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"709","31dfbdbcff46394286eeda5546e3cea98650fc17","species",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia palea","Nitzschia palea","consensus","consensus"
"710","71f611c2db58c126b3e7546441b6b32c115b2d92","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"711","b9bc538e2e22a790746e403b3f7d3483573091fc","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"712","7e3502be84547793afc5915cc76919ac6f328c2e","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"713","f9a15b7554b823a7a50abe7bd016dd095166dfbb","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"714","4aa9430dc64a78541b82f34c2bc896894f2bcb30","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"715","61f0d51604b59f227a84dcbad5fff44106409116","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia","consensus","consensus"
"716","55059f516f771e2a3d8e71de37120e26654c5243","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae","consensus","consensus"
"717","7a33395aaaf9bacabca7d44f24ac9e0a86cdfd62","genus","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",NA,"Colletotrichum","consensus","consensus"
"718","032bb05f6d4f5b5eb480c90dd6f065ac68cab607","species","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola","Leohumicola verrucosa","Leohumicola verrucosa","consensus","consensus"
"719","7f0b3247a9492a7eaae4b7c704a8e3e110781aec","genus","Metazoa","Platyhelminthes","Rhabditophora","Macrostomida","Microstomidae","Microstomum",NA,"Microstomum","consensus","consensus"
"720","b2acefea3d8507bd478ac2a8075a93e6477473c5","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"721","e53e3372a723d9ebfd5caaa30976de9df062f509","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"722","a0052e33dc92d90c0739c52ed5648142697878c8","genus",NA,"Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","Isospora",NA,"Isospora","consensus","consensus"
"723","6f94eca96409c7614c07f876b36ea7adb6429821","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"724","a18dcce5f782f15fb115e5dd68cdddb8657a0536","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"725","2c794f0c215797586fcfc4a6939c764ea444e572","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"726","169b33f54f4a233e931c4638a7c22e88fd363205","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium","Pythium insidiosum","Pythium insidiosum","consensus","consensus"
"727","49e35946e1da8243a848747decb297056bcf30fa","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae","consensus","consensus"
"728","cb59d951e8fb858131377bf95b980807346079e4","family","Metazoa","Gastrotricha",NA,"Chaetonotida","Chaetonotidae",NA,NA,"Chaetonotidae","consensus","consensus"
"729","a3faa529b74bffd434e986fce1a65d92ea67e993","genus",NA,"Imbricatea",NA,"Euglyphida","Cyphoderiidae","Cyphoderia",NA,"Cyphoderia","consensus","consensus"
"730","5691d020344042e45bed1c123bf0ac19fddd145c","genus",NA,"Heterolobosea",NA,NA,"Vahlkampfiidae","Naegleria",NA,"Naegleria","consensus","consensus"
"731","ca0d14b463d9b340c232196e2cdbfade139de215","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae","consensus","consensus"
"732","5dce15493bb36ad490182fec83cf5aae7c3debf4","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"733","106acc6c0c96ef2ae958fe5bcfe1d852d6785a32","genus","Metazoa","Arthropoda","Insecta","Diptera","Pediciidae","Dicranota",NA,"Dicranota","consensus","consensus"
"734","d2721bac1913dc2164050288290f09d0db79e439","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"735","5b6ee2a9bbc80aa819340a7ab23932c8cefdb597","genus","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus",NA,"Pluteus","consensus","consensus"
"736","651b25fe36c1a29c6fd2404e5500dde669209cb1","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"737","b51debc445503539028ef28f387695bd91d6e148","order","Metazoa","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"Hymenoptera","consensus","consensus"
"738","3be71a013e2ba52bb90f4f0f9ed2cca0cd075aa0","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"739","5a2cbac529ed5afe7163a8623321995c2d3457ea","family","Metazoa","Arthropoda","Insecta","Diptera","Cecidomyiidae",NA,NA,"Cecidomyiidae","consensus","consensus"
"740","ed880cf516ae5a9c9029afa046eae6bb9cd9ec3d","species","Metazoa","Arthropoda","Insecta","Diptera","Hippoboscidae","Hippobosca","Hippobosca longipennis","Hippobosca longipennis","consensus","consensus"
"741","85e4f8ac645a2f7c1de87560dae47ff0ecfc3744","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"742","d70de40f19167f1e087c3db635fd85ba7c14bf90","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria","consensus","consensus"
"743","107e34332f2a38b9d5cdb5c77d751d5b8971165c","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"744","f269df16643c042b0fb3919f17a476bfeec138e4","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"745","5d6782162e799ab7d6bff24de7b92bb949aeb109","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"746","3dd57287c216fe40da6f86a43f165588b4559338","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"747","d114e3c2a67529f9451e8bcbb7c416efab7b234b","genus","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Trichophyton",NA,"Trichophyton","consensus","consensus"
"748","19144734e1555c656265e45f07b7389a688210ce","class",NA,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"Alphaproteobacteria","consensus","consensus"
"749","e094a211dcf387f1a6f593d0eb71ce87bd77c5f8","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera","consensus","consensus"
"750","aacff56419c30880f56b9d9be2380dee03efe438","phylum","Metazoa","Arthropoda",NA,NA,NA,NA,NA,"Arthropoda","consensus","consensus"
"751","13ca1f8cf8fbdea98c52dc92f60472167761ad5b","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"752","e938a2f41912ac2c63effd5366fdfb6d85253113","family",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Bradyrhizobiaceae",NA,NA,"Bradyrhizobiaceae","consensus","consensus"
"753","57989ffbea318db1ec67edb61ba9237ccf89b225","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"754","4c5d212e6d4c7641c54b13252fd57193341605dd","genus","Metazoa","Arthropoda","Insecta","Trichoptera","Uenoidae","Neothremma",NA,"Neothremma","consensus","consensus"
"755","36f05551dec52bb2019134da836390c583e906dc","genus","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus",NA,"Pluteus","consensus","consensus"
"756","07c2bb7e502f2d9ff70e62bad7908db59138209a","order","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"Agaricales","consensus","consensus"
"757","36272db7b0e250234a311d48209032535078b8a0","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"758","ce3ea36ffbba2c4d36e7c1a15451345da50063a2","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"759","e7686499d0a493baadb87be1ced326137beba943","genus","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina",NA,"Taphrina","consensus","consensus"
"760","255e04c34a577c151e08558d58d7ed84fe998d4a","order","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"Agaricales","consensus","consensus"
"761","62fe242509a6c36df53ebdd5e3d4c6edfb5b14c2","family","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae",NA,NA,"Arthrodermataceae","consensus","consensus"
"762","d747c91c22f8a522185c0d3c976eab88da4f1b1f","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"763","33f842447f3c7becdc0a18e0c7bb4d266bf382dc","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria","consensus","consensus"
"764","77528d126d1841a37eac1aad8198008af5f93751","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales","consensus","consensus"
"765","c72dff0e0a54a782376fc70d49f458ff004247b7","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"766","00e41798bf2121d0873d2aeca0441b9fb907d0f7","class","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"Agaricomycetes","consensus","consensus"
"767","79b6be1399774cb01fdd707405b28b191ca5eb59","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"768","9cd5072465b6cc3fe1e8bfedf15ec5d972c94335","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"769","1561ebe6cbd634d6d3416d27061e04ed7298e10e","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"770","40e62258614b63c2520037553cfa957b227dd22f","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae","consensus","consensus"
"771","0ae876bee8c6debf2d1e531ce7a532c576e4e3bc","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"772","a5340a2efaeca75768c89292806b82fe2328e68f","species",NA,"Discosea","Flabellinia",NA,"Vannellidae","Ripella","Ripella platypodia","Ripella platypodia","consensus","consensus"
"773","a9a7457562bbfa5fb3ed14b105e4c75919cf82ce","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"774","4e6f66c5b97cf54c390c15421788a55116bee603","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"775","310911392b0e68ac561d88aecefe82614a4565cd","genus",NA,"Discosea","Flabellinia",NA,"Vannellidae","Ripella",NA,"Ripella","consensus","consensus"
"776","c4860f5d866bc9b6cb01f30240f16b22a2a4f6f3","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"777","aa21dc8d6773b45d258f357fe0614899f4442ae9","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"778","befd0eb6319adfa65eabbfd144a68ed903b35c9d","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"779","ad39be02cbb51d7f541adb1054ef2f28d2519b31","family","Metazoa","Annelida","Clitellata","Enchytraeida","Enchytraeidae",NA,NA,"Enchytraeidae","consensus","consensus"
"780","808b25cd4da55cb1224f01e17f6c0534a6ad97cd","species","Metazoa","Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis","Baetis bicaudatus","Baetis bicaudatus","consensus","consensus"
"781","ce88e8c1baa8459b301f04725ef5a193e132ebfc","genus",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Nothophytophthora",NA,"Nothophytophthora","consensus","consensus"
"782","139701ac3d51ce2ef33ffe9df60dfd9828e2b089","order",NA,NA,"Chrysophyceae","Chromulinales",NA,NA,NA,"Chromulinales","consensus","consensus"
"783","0f432cf0e1d2bb36b6487915b821eccf0e392d9c","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales","consensus","consensus"
"784","4c1a6ab32c9a3784887e581bec1bd59569a7a755","genus",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae","Aphanomyces",NA,"Aphanomyces","consensus","consensus"
"785","dd27f1d5a2d8188f4b1bf6ede7b9a6d7793a0ac8","genus","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium",NA,"Verticillium","consensus","consensus"
"786","89660054b7d0dd6c0197b20ac71ded14d06f21a0","phylum","Metazoa","Placozoa",NA,NA,NA,NA,NA,"Placozoa","consensus","consensus"
"787","b8ab199aabfc0806b520d916fc26c45b69815036","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"788","6a243b260c86e4303f67ea46539828b1f4584be2","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"789","b4aa5689d76cc5044de02a1fce5395240441e773","class","Metazoa","Arthropoda","Insecta",NA,NA,NA,NA,"Insecta","consensus","consensus"
"790","2d3e748bf7d5a7280066c5050830db6015bb8611","phylum","Metazoa","Arthropoda",NA,NA,NA,NA,NA,"Arthropoda","consensus","consensus"
"791","1989b2d6ba938b93764bfaadf16fdf84f806fbd5","genus",NA,"Heterolobosea",NA,NA,"Vahlkampfiidae","Naegleria",NA,"Naegleria","consensus","consensus"
"792","59dc317d9bf497118e0d12aa05e08d18e0fca1df","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"793","9f5605df60f3f154f0b8a1fac14f34fe645b2b43","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera","consensus","consensus"
"794","8e7daba87bee8345fcbad750a674236bf68fc43b","family","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae",NA,NA,"Naididae","consensus","consensus"
"795","c0afda6d18bce6d2d948c1bd574f1627f712f655","genus","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium",NA,"Verticillium","consensus","consensus"
"796","7152974f15c299647d88236f854de2f1a852fc0d","genus",NA,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia",NA,"Rickettsia","consensus","consensus"
"797","71d76b3ebe97e1f1730f6fb2d632ad499e739daa","species","Metazoa","Arthropoda","Insecta","Diptera","Psychodidae",NA,"Psychodidae sp. BOLD-2016","Psychodidae sp. BOLD-2016","consensus","consensus"
"798","a73ae6dee116faed770e711e98e82b61ec3924d5","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"799","3ad6a924c10962c460e413132c47c2ea52ff38f7","order",NA,"Oomycota",NA,"Pythiales",NA,NA,NA,"Pythiales","consensus","consensus"
"800","3c2abd98f6a1bfbbe2ea1385f13716db3368996b","order","Metazoa","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"Hymenoptera","consensus","consensus"
"801","c98c7332205e19f5dbff608402971a1cd151cf5f","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae","consensus","consensus"
"802","b6c6a5a54728a04cd57d5f4e70546fe67c0966be","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"803","d22a14f72489d576972a84db41afd59d2f399b93","species","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium","Verticillium nonalfalfae","Verticillium nonalfalfae","consensus","consensus"
"804","36b1636a7105b46d5318a91c65842de2dbe70290","family","Metazoa","Arthropoda","Insecta","Hymenoptera","Eurytomidae",NA,NA,"Eurytomidae","consensus","consensus"
"805","d5072daaef63c37c974ec9b0e7321ca340272c86","species","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","Nais","Nais communis/variabilis complex sp. A2","Nais communis/variabilis complex sp. A2","consensus","consensus"
"806","b860bfe61455f5d959da003cc18a50e9bf957ee2","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"807","b923ebd8623800e91e871e590dabd66ddc3e70b6","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"808","e4f594511ee01b1367159bf7ee1b0c00bf93d60e","class","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"Agaricomycetes","consensus","consensus"
"809","d5e1f61e37f61d7f0c267891a1041465b5221e19","class","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"Agaricomycetes","consensus","consensus"
"810","2de87c9957704d4cb43be5f2f0e94b4de731f6ef","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera","consensus","consensus"
"811","664c536ef591f8fcece2c3a9fa224fa85dba906a","species",NA,"Discosea","Flabellinia","Dactylopodida","Vexilliferidae","Pseudoparamoeba","Pseudoparamoeba pagei","Pseudoparamoeba pagei","consensus","consensus"
"812","b373f75bfb800cf387bf7f177c2d952ca1473d4c","species","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","Brillia","Brillia sp. BOLD:AAN2569","Brillia sp. BOLD:AAN2569","consensus","consensus"
"813","9beae88d6d0346a771abb8e9490306b3ec12c6fe","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"814","134eb97abd1cb8bff48faec522467b2efc01af6c","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"815","011a42a3ce419bd7867572dd274d9524ae1b3169","genus","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium",NA,"Verticillium","consensus","consensus"
"816","0ec5af2ab5f4c8710757c70a511fe4b997a45402","family","Metazoa","Arthropoda","Collembola","Poduromorpha","Neanuridae",NA,NA,"Neanuridae","consensus","consensus"
"817","08a2be4f581730c337371d99d18daabfed1387d9","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"818","4107f366c8ce4cd1d301782ee24a6ca5a430ada1","genus",NA,"Discosea","Flabellinia","Dactylopodida","Paramoebidae","Korotnevella",NA,"Korotnevella","consensus","consensus"
"819","ad1a62c8156bbdeef12b3055125a060dc4dfc061","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"820","288c29359a7506af9eed1ce50606045d62f918a6","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera","consensus","consensus"
"821","719bfe25637b079f93421a5c93607016edb022e2","genus","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","Pristina",NA,"Pristina","consensus","consensus"
"822","5bad5267f3a5874057c2340a1081cc383c533c67","genus","Metazoa","Mollusca","Bivalvia","Venerida","Sphaeriidae","Pisidium",NA,"Pisidium","consensus","consensus"
"823","65318825c7e412a319187fad5f617578792fef91","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa","consensus","consensus"
"824","833dd147e693101543add6311ea8358e66e9f6f8","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"825","c4b429269c8bdbd4aafa889b2b18860ee768ea1f","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium",NA,"Globisporangium","consensus","consensus"
"826","0a0ffa0322a65af60e730c865ea75f48abfc83a6","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"827","bd8aa7904e1f97324b9d3abcf0a57938375dda2c","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"828","8941adad532527cb5c9d4f4bcb7131994788a41e","phylum","Metazoa","Arthropoda",NA,NA,NA,NA,NA,"Arthropoda","consensus","consensus"
"829","597d91aa90514432147cd67bd76faf32a28156cd","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium","Globisporangium spinosum","Globisporangium spinosum","consensus","consensus"
"830","d89241624f24ae23a7c207614ab99e78f5a17003","genus","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina",NA,"Taphrina","consensus","consensus"
"831","9893d710fd0089b40e3aaff2d9615af3d2ec41a5","order",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA,"Hyphomicrobiales","consensus","consensus"
"832","5d031cf63bb15ce0d31fe676627d35d350921b0d","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"833","56eaaf9b8215d8f8e10d426066c3ff9b78d004fe","class",NA,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"Alphaproteobacteria","consensus","consensus"
"834","e169e5796139a1028f7f1ad2d46d03f5c5b67243","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales","consensus","consensus"
"835","43618e82a66c5e459b472815524e41c10e03f30a","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"836","6bc258c8fe5006940fa62a699264dc418888cc0e","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
